Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95
2014,11.13,South Yardley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,9.95,12.43
2014,11.6,Sparkbrook & Balsall Heath East,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.6,11.6
2014,9.86,Sparkbrook & Balsall Heath East,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.86,9.87
2014,25.33,Sparkbrook & Balsall Heath East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,24.37,26.43
2014,25.33,Sparkbrook & Balsall Heath East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,24.37,26.43
2014,12.1,Sparkhill,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12.1,12.1
2014,12.4,Sparkhill,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,12.4,12.4
2014,21.26,Sparkhill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,20.3,22.299999999999997
2014,21.26,Sparkhill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,20.3,22.299999999999997
2014,10.5,Stirchley,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,10.5,10.5
2014,9.68,Stirchley,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.68,9.69
2014,9.370000000000001,Stirchley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,8.629999999999999,10.15
2014,9.370000000000001,Stirchley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,8.629999999999999,10.15
2014,11.2,Stockland Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11.2,11.2
2014,10.2,Stockland Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,10.2,10.2
2014,10.559999999999999,Stockland Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,9.840000000000002,11.35
2014,10.559999999999999,Stockland Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,9.840000000000002,11.35
2014,12.1,Sutton Four Oaks,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,12.1,12.1
2014,11.2,Sutton Four Oaks,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,11.2,11.2
2014,8.13,Sutton Four Oaks,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,7.109999999999999,9.3
2014,8.13,Sutton Four Oaks,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,7.109999999999999,9.3
2014,13.7,Sutton Mere Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,13.7,13.7
2014,12.7,Sutton Mere Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,12.7,12.7
2014,6.68,Sutton Mere Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,5.75,7.75
2014,6.68,Sutton Mere Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,5.75,7.75
2014,12.3,Sutton Reddicap,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,12.3,12.3
2014,10.4,Sutton Reddicap,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,10.4,10.4
2014,5.0200000000000005,Sutton Reddicap,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,4.380000000000001,5.800000000000001
2014,5.0200000000000005,Sutton Reddicap,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,North,4.380000000000001,5.800000000000001
2014,12.9,Sutton Roughley,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,12.9,12.9
2014,11.7,Sutton Roughley,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,11.7,11.7
2014,4.67,Sutton Roughley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,4.01,5.44
2014,4.67,Sutton Roughley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q5,North,4.01,5.44
2014,12.4,Sutton Trinity,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,12.4,12.4
2014,11.8,Sutton Trinity,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,11.8,11.8
2014,2.94,Sutton Trinity,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,2.4499999999999997,3.5900000000000003
2014,2.94,Sutton Trinity,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,North,2.4499999999999997,3.5900000000000003
2014,11.7,Sutton Vesey,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11.7,11.7
2014,11.1,Sutton Vesey,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,11.1,11.1
2014,7.670000000000001,Sutton Vesey,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,6.99,8.42
2014,7.670000000000001,Sutton Vesey,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,6.99,8.42
2014,12.3,Sutton Walmley & Minworth,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,12.2,12.3
2014,11.3,Sutton Walmley & Minworth,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,11.3,11.3
2014,5.84,Sutton Walmley & Minworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,5.3,6.470000000000001
2014,5.84,Sutton Walmley & Minworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,North,5.3,6.470000000000001
2014,11.6,Sutton Wylde Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11.6,11.6
2014,10.4,Sutton Wylde Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,10.4,10.4
2014,6.13,Sutton Wylde Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,5.33,7.079999999999999
2014,6.13,Sutton Wylde Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,North,5.33,7.079999999999999
2014,9.69,Tyseley & Hay Mills,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,9.69,9.69
2014,8.81,Tyseley & Hay Mills,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,8.81,8.82
2014,15.24,Tyseley & Hay Mills,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,14.07,16.57
2014,15.24,Tyseley & Hay Mills,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,14.07,16.57
2014,10.7,Ward End,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.7,10.7
2014,8.49,Ward End,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,8.49,8.49
2014,16.080000000000002,Ward End,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,14.880000000000003,17.42
2014,16.080000000000002,Ward End,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,14.880000000000003,17.42
2014,12.5,Weoley & Selly Oak,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12.5,12.5
2014,10.3,Weoley & Selly Oak,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.3,10.3
2014,9.32,Weoley & Selly Oak,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,8.68,10.05
2014,9.32,Weoley & Selly Oak,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,8.68,10.05
2014,10.5,Yardley East,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.5,10.5
2014,9.95,Yardley East,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.95,9.95
2014,13.85,Yardley East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,12.609999999999998,15.209999999999999
2014,13.85,Yardley East,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,12.609999999999998,15.209999999999999
2014,9.34,Yardley West & Stechford,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.34,9.34
2014,8.16,Yardley West & Stechford,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,8.16,8.16
2014,18.55,Yardley West & Stechford,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,17.180000000000003,19.93
2014,18.55,Yardley West & Stechford,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,17.180000000000003,19.93
2015,10.8,Acocks Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.8,10.8
2015,9.65,Acocks Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.65,9.65
2015,1.99,Acocks Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,1.68,2.34
2015,1.99,Acocks Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,1.68,2.34
2015,12.8,Allens Cross,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,12.8,12.8
2015,11.1,Allens Cross,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,11.1,11.1
2015,1.37,Allens Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,1.01,1.82
2015,1.37,Allens Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,1.01,1.82
2015,13.4,Alum Rock,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,13.4,13.4
2015,9.88,Alum Rock,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.88,9.88
2015,1.46,Alum Rock,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,1.19,1.78
2015,1.46,Alum Rock,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,1.19,1.78
2015,11.4,Aston,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,11.4,11.4
2015,10,Aston,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,10,10
2015,14.4,Aston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,13.5,15.4
2015,14.4,Aston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,13.5,15.4
2015,14.1,Balsall Heath West,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,14.1,14.1
2015,9.24,Balsall Heath West,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.24,9.24
2015,6.97,Balsall Heath West,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,6.09,7.95
2015,6.97,Balsall Heath West,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,6.09,7.95
2015,10.8,Bartley Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.8,10.8
2015,9.45,Bartley Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.45,9.45
2015,2.65,Bartley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,2.28,3.06
2015,2.65,Bartley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,2.28,3.06
2015,10.8,Billesley,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,10.8,10.8
2015,9.63,Billesley,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.63,9.63
2015,1.57,Billesley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,1.28,1.91
2015,1.57,Billesley,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,1.28,1.91
2015,12.7,Birchfield,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,12.7,12.7
2015,12.4,Birchfield,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,12.4,12.4
2015,11.1,Birchfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,10.1,12.3
2015,11.1,Birchfield,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,10.1,12.3
2015,10.6,Bordesley & Highgate,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,10.6,10.6
2015,8.28,Bordesley & Highgate,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,8.27,8.28
2015,7.64,Bordesley & Highgate,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,6.73,8.64
2015,7.64,Bordesley & Highgate,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,6.73,8.64
2015,10.6,Bordesley Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.6,10.6
2015,9.89,Bordesley Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.89,9.89
2015,6.71,Bordesley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,5.85,7.65
2015,6.71,Bordesley Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,5.85,7.65
2015,10.1,Bournbrook & Selly Park,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,10.1,10.1
2015,10,Bournbrook & Selly Park,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10,10
2015,3.01,Bournbrook & Selly Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,2.41,3.71
2015,3.01,Bournbrook & Selly Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,Central,2.41,3.71
2015,11.5,Bournville & Cotteridge,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.5,11.5
2015,10.1,Bournville & Cotteridge,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.1,10.1
2015,2.82,Bournville & Cotteridge,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,2.42,3.28
2015,2.82,Bournville & Cotteridge,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,Central,2.42,3.28
2015,11.9,Brandwood & King's Heath,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.9,11.9
2015,10.7,Brandwood & King's Heath,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.7,10.7
2015,2.92,Brandwood & King's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,2.52,3.38
2015,2.92,Brandwood & King's Heath,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,2.52,3.38
2015,10.7,Bromford & Hodge Hill,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,10.7,10.7
2015,9.44,Bromford & Hodge Hill,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,9.44,9.45
2015,0.61,Bromford & Hodge Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,0.43,0.84
2015,0.61,Bromford & Hodge Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,0.43,0.84
2015,9.28,Castle Vale,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,9.28,9.28
2015,8.17,Castle Vale,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,8.17,8.18
2015,2.75,Castle Vale,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,2.2,3.39
2015,2.75,Castle Vale,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,2.2,3.39
2015,11.9,Druids Heath & Monyhull,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,11.9,11.9
2015,9.32,Druids Heath & Monyhull,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,9.32,9.32
2015,4.21,Druids Heath & Monyhull,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,3.57,4.94
2015,4.21,Druids Heath & Monyhull,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,3.57,4.94
2015,12.6,Edgbaston,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,12.6,12.6
2015,11.5,Edgbaston,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,11.5,11.5
2015,3.38,Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,2.85,3.98
2015,3.38,Edgbaston,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,South,2.85,3.98
2015,11.4,Erdington,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11.4,11.4
2015,10,Erdington,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,9.99,10
2015,2.41,Erdington,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,2.05,2.82
2015,2.41,Erdington,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,2.05,2.82
2015,10.1,Frankley Great Park,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,South,10.1,10.1
2015,9.21,Frankley Great Park,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,South,9.21,9.21
2015,4.78,Frankley Great Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,South,4.11,5.53
2015,4.78,Frankley Great Park,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,South,4.11,5.53
2015,12,Garretts Green,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,12,12
2015,10,Garretts Green,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,10,10
2015,2.09,Garretts Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,1.62,2.66
2015,2.09,Garretts Green,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,1.62,2.66
2015,9.6,Glebe Farm & Tile Cross,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,East,9.6,9.61
2015,8.63,Glebe Farm & Tile Cross,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,East,8.63,8.64
2015,1.26,Glebe Farm & Tile Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,East,1.01,1.56
2015,1.26,Glebe Farm & Tile Cross,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,East,1.01,1.56
2015,11.2,Gravelly Hill,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,North,11.2,11.2
2015,10.4,Gravelly Hill,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,North,10.4,10.4
2015,1.25,Gravelly Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,North,0.9,1.69
2015,1.25,Gravelly Hill,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,North,0.9,1.69
2015,12,Hall Green North,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12,12
2015,10.3,Hall Green North,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,10.3,10.3
2015,4.48,Hall Green North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,4,5
2015,4.48,Hall Green North,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,Central,4,5
2015,12.9,Hall Green South,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,Central,12.9,12.9
2015,11.2,Hall Green South,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,Central,11.2,11.2
2015,1.53,Hall Green South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,Central,1.15,2
2015,1.53,Hall Green South,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,Central,1.15,2
2015,12.5,Handsworth,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,12.5,12.5
2015,9.93,Handsworth,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,9.93,9.93
2015,15,Handsworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,West,13.8,16.4
2015,15,Handsworth,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,West,13.8,16.4
2015,12.4,Handsworth Wood,Cancer & Aging: Healthy life expectancy (female),Female,NULL,65+ yrs,NULL,West,12.4,12.4
2015,10.5,Handsworth Wood,Cancer & Aging: Healthy life expectancy (male),Male,NULL,65+ yrs,NULL,West,10.5,10.5
